2019-10-11 10:56:07 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2019-10-11 10:56:07 INFO  Version:46 - HHH000412: Hibernate Core {5.4.5.Final}
2019-10-11 10:56:07 DEBUG Environment:199 - HHH000206: hibernate.properties not found
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:57 - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
2019-10-11 10:56:08 WARN  deprecation:91 - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:95 - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
2019-10-11 10:56:08 DEBUG JaxbCfgProcessor:116 - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2019-10-11 10:56:08 DEBUG Configuration:722 - Building session factory using internal StandardServiceRegistryBuilder
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2019-10-11 10:56:09 DEBUG EntityBinder:430 - Import with entity name User
2019-10-11 10:56:09 DEBUG EntityBinder:873 - Bind entity mate.academy.internetshop.model.User on table users
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.User:id]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for id
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property id
2019-10-11 10:56:09 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), id, identity, , ...)
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='bucket_id', referencedColumn='bucket_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=bucket, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property bucket
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=login, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property login with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.User:login]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for login
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property login
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=name, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.User:name]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for name
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property name
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=orders, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=null, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=element, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=orders_KEY, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='orders_KEY', referencedColumn='null', mappedBy='null'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
2019-10-11 10:56:09 DEBUG CollectionBinder:450 - Collection role: mate.academy.internetshop.model.User.orders
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property orders
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=password, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.User:password]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for password
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property password
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=null, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=element, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=roles_KEY, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='roles_KEY', referencedColumn='null', mappedBy='null'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='user_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='role_id', referencedColumn='role_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG CollectionBinder:450 - Collection role: mate.academy.internetshop.model.User.roles
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property roles
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=salt, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property salt with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.User:salt]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for salt
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property salt
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=token, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property token with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.User:token]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for token
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property token
2019-10-11 10:56:09 DEBUG AnnotationBinder:557 - Binding entity from annotated class: mate.academy.internetshop.model.Bucket
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2019-10-11 10:56:09 DEBUG EntityBinder:430 - Import with entity name Bucket
2019-10-11 10:56:09 DEBUG EntityBinder:873 - Bind entity mate.academy.internetshop.model.Bucket on table buckets
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(buckets), mappingColumn=bucket_id, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.Bucket:id]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for id
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property id
2019-10-11 10:56:09 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(bucket_id)]), id, identity, , ...)
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(buckets), mappingColumn=null, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(buckets), mappingColumn=element, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(buckets), mappingColumn=items_KEY, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='items_KEY', referencedColumn='null', mappedBy='null'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='bucket_id', referencedColumn='bucket_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='item_id', referencedColumn='item_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG CollectionBinder:450 - Collection role: mate.academy.internetshop.model.Bucket.items
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property items
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='bucket'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(buckets), mappingColumn=user, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG AnnotationBinder:557 - Binding entity from annotated class: mate.academy.internetshop.model.Order
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2019-10-11 10:56:09 DEBUG EntityBinder:430 - Import with entity name Order
2019-10-11 10:56:09 DEBUG EntityBinder:873 - Bind entity mate.academy.internetshop.model.Order on table orders
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=order_id, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
2019-10-11 10:56:09 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [mate.academy.internetshop.model.Order:id]
2019-10-11 10:56:09 DEBUG SimpleValueBinder:411 - building SimpleValue for id
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property id
2019-10-11 10:56:09 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(order_id)]), id, identity, , ...)
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=null, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=element, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=orderedItems_KEY, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='orderedItems_KEY', referencedColumn='null', mappedBy='null'}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='order_id', referencedColumn='order_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='item_id', referencedColumn='item_id', mappedBy=''}
2019-10-11 10:56:09 DEBUG CollectionBinder:450 - Collection role: mate.academy.internetshop.model.Order.orderedItems
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property orderedItems
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='user_id', referencedColumn='', mappedBy=''}
2019-10-11 10:56:09 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=user, insertable=true, updatable=true, unique=false}
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property user
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for description
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for name
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for price
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for roleName
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for login
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for name
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for password
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for salt
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for token
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2019-10-11 10:56:09 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [item_id] to be non-null as it is part of the primary key for table [items]
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [role_id] to be non-null as it is part of the primary key for table [roles]
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [user_id] to be non-null as it is part of the primary key for table [users]
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [bucket_id] to be non-null as it is part of the primary key for table [buckets]
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [order_id] to be non-null as it is part of the primary key for table [orders]
2019-10-11 10:56:09 DEBUG CollectionSecondPass:50 - Second pass for collection: mate.academy.internetshop.model.Order.orderedItems
2019-10-11 10:56:09 DEBUG CollectionBinder:1319 - Binding as ManyToMany: mate.academy.internetshop.model.Order.orderedItems
2019-10-11 10:56:09 DEBUG CollectionSecondPass:67 - Mapped collection key: order_id, element: item_id
2019-10-11 10:56:09 DEBUG CollectionSecondPass:50 - Second pass for collection: mate.academy.internetshop.model.Bucket.items
2019-10-11 10:56:09 DEBUG CollectionBinder:1319 - Binding as ManyToMany: mate.academy.internetshop.model.Bucket.items
2019-10-11 10:56:09 DEBUG CollectionSecondPass:67 - Mapped collection key: bucket_id, element: item_id
2019-10-11 10:56:09 DEBUG CollectionSecondPass:50 - Second pass for collection: mate.academy.internetshop.model.User.roles
2019-10-11 10:56:09 DEBUG CollectionBinder:1319 - Binding as ManyToMany: mate.academy.internetshop.model.User.roles
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [user_id] to be non-null as it is part of the primary key for table [users_roles]
2019-10-11 10:56:09 DEBUG PrimaryKey:35 - Forcing column [role_id] to be non-null as it is part of the primary key for table [users_roles]
2019-10-11 10:56:09 DEBUG CollectionSecondPass:67 - Mapped collection key: user_id, element: role_id
2019-10-11 10:56:09 DEBUG CollectionSecondPass:50 - Second pass for collection: mate.academy.internetshop.model.User.orders
2019-10-11 10:56:09 DEBUG CollectionBinder:899 - Binding a OneToMany: mate.academy.internetshop.model.User.orders through a foreign key
2019-10-11 10:56:09 DEBUG CollectionBinder:937 - Mapping collection: mate.academy.internetshop.model.User.orders -> orders
2019-10-11 10:56:09 DEBUG TableBinder:554 - Retrieving property mate.academy.internetshop.model.Order.user
2019-10-11 10:56:09 DEBUG CollectionSecondPass:67 - Mapped collection key: user_id, one-to-many: mate.academy.internetshop.model.Order
2019-10-11 10:56:09 DEBUG PropertyBinder:266 - Building property user
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1955 - Processing association property references
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Item
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Bucket
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.User
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Item
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Order
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Bucket
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Role
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.User
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1955 - Processing association property references
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Item
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Bucket
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.User
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Item
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Order
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Bucket
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.Role
2019-10-11 10:56:09 DEBUG InFlightMetadataCollectorImpl:1860 - Resolving reference to class: mate.academy.internetshop.model.User
2019-10-11 10:56:09 DEBUG EnumType:126 - Using NAMED-based conversion for Enum mate.academy.internetshop.model.Role$RoleName
2019-10-11 10:56:09 DEBUG SessionFactoryImpl:207 - Building session factory
2019-10-11 10:56:09 DEBUG Settings:68 - SessionFactory name : null
2019-10-11 10:56:09 DEBUG Settings:69 - Automatic flush during beforeCompletion(): enabled
2019-10-11 10:56:09 DEBUG Settings:70 - Automatic session close at end of transaction: disabled
2019-10-11 10:56:09 DEBUG Settings:72 - Statistics: disabled
2019-10-11 10:56:09 DEBUG Settings:74 - Deleted entity synthetic identifier rollback: disabled
2019-10-11 10:56:09 DEBUG Settings:75 - Default entity-mode: pojo
2019-10-11 10:56:09 DEBUG Settings:76 - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2019-10-11 10:56:09 DEBUG Settings:77 - Allow initialization of lazy state outside session : disabled
2019-10-11 10:56:09 DEBUG Settings:80 - Default batch fetch size: -1
2019-10-11 10:56:09 DEBUG Settings:81 - Maximum outer join fetch depth: 2
2019-10-11 10:56:09 DEBUG Settings:82 - Default null ordering: NONE
2019-10-11 10:56:09 DEBUG Settings:83 - Order SQL updates by primary key: disabled
2019-10-11 10:56:09 DEBUG Settings:84 - Order SQL inserts for batching: disabled
2019-10-11 10:56:09 DEBUG Settings:86 - multi-tenancy strategy : NONE
2019-10-11 10:56:09 DEBUG Settings:88 - JTA Track by Thread: enabled
2019-10-11 10:56:09 DEBUG Settings:90 - Query language substitutions: {}
2019-10-11 10:56:09 DEBUG Settings:91 - Named query checking : enabled
